Source IP,Source Port,Destination IP,Destination Port,Protocol,Flow Duration,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
10.0.2.15,37652,195.154.107.23,443,6,183.0,44068.0375705411,10928.9617486339,9298.3970037453,0.0,183.0,10.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,329254.0,19790.8241651156,12.1486754907,13985.4733893557,189622.069929461,328708.0,25.0,329254.0,0.0,329254.0,86.0,328708.0,0.0,328708.0,328708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2039217.0,271298.112903261,221.1633190582,234090.333333333,27487.4742212863,332844.0,5.0,18371.3243243243,53853.3589360391,333075.0,296.0,5922.3106508876,31653.8515528789,332844.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,163.0,586501.077318638,12269.9386503067,18941.0152671756,0.0,163.0,17.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1870703.0,381.5851548617,202.0630746837,685.0455107933,26989.3861290765,293416.0,90.0,20333.7282608696,53085.5783000696,293952.0,26.0,6585.8732394366,31414.1572639755,293416.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,323.0,24775.018963358,6191.9504643963,3711.1774794929,0.0,323.0,102.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1913253.0,38941.8665923223,234.6788427877,11108.8577777778,24992.091516517,329889.0,17.0,17393.2090909091,49077.1133550844,330304.0,10.0,5564.293768546,29110.4472295517,329889.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2551930.0,281141.156514302,1.5674411132,523563.8,1473101.13121582,2551634.0,0.0,1275850.0,1804231.0354586,2551634.0,8.0,0.0,0.0,0.0,0.0,66.0,0.0,66.0,0.0,2551634.0,0.0,2551634.0,2551634.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1927423.0,64603.6267830641,167.5812730262,276934.9375,31278.0216201082,277793.0,48.0,22408.5697674419,59566.0994272533,278394.0,384.0,8201.0042553192,36925.6577030001,277793.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,4995365.0,22676.4147998751,2.0018557203,1129.1198536139,1496433.39238204,4537576.0,11.0,1248798.5,2196331.54426019,4537576.0,22.0,1248797.25,2222231.82088419,4577881.0,2292.0,317841.0,0.0,317841.0,0.0,4537576.0,0.0,4537576.0,4537576.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,4991985.0,1145.03875322,13.0208724586,14823.8783382789,139979.256345161,494878.0,39.0,167682.464285714,173958.557844801,496270.0,0.0,142492.028571429,165233.831358594,494878.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,4993493.0,19694.9111464927,46.8609848857,2498.6216891554,145409.502090099,2161615.0,0.0,59444.5,239224.54761334,2161763.0,0.0,33739.5608108108,182018.016821436,2161775.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,4988339.0,14841.0888979322,92.2150639722,1099.0798394291,46415.3575377925,425733.0,19.0,39278.2598425197,83656.72094616,426324.0,4.0,14957.1812688822,54727.9504258612,425733.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,4833567.0,26198.7362595003,124.5457029974,12426.6467661691,28993.0972999106,213781.0,-83.0,28770.0297619048,51302.2032188374,215643.0,135.0,11188.7037037037,34800.9363973837,213781.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,4962540.0,68081.8538540076,41.3094907044,3890.8217898833,69397.5183001165,407247.0,0.0,69894.9295774648,106445.714738187,407695.0,6.0,36872.3409090909,83864.5650126486,407247.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1607186.0,886459.423027462,224.6161925253,2985.9097429767,11819.940600597,107594.0,0.0,12857.488,17712.1080650133,107737.0,26.0,6866.9487179487,14628.4027612381,107949.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,4224082.0,127695.713043422,1.8939026278,72287.6153846154,1201797.93676068,3281985.0,13.0,1408027.33333333,1622920.22005098,3281985.0,28.0,1407953.66666667,1623228.48054035,3282267.0,461695.0,461991.0,0.0,461991.0,0.0,3281985.0,0.0,3281985.0,3281985.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,3600325.0,54936.8568657621,1.6665162173,10649.5373134328,1333715.3235884,3070386.0,11.0,1800162.5,1796640.24416256,3070579.0,3.0,1800039.5,1796795.80765442,3070566.0,529513.0,193.0,0.0,193.0,0.0,3070386.0,0.0,3070386.0,3070386.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,3111390.0,133623.615854608,153.6290853927,2651.9610250934,44864.5262103396,724630.0,19.0,21022.9054054054,79611.039364943,725166.0,585731.0,9361.6676829268,53957.514438506,724630.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,312.0,78439.3683176683,6410.2564102564,50707.0,0.0,312.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1890176.0,272174.83315778,243.3635809575,12727.903030303,24298.7376532311,297049.0,32.0,14652.527131783,45263.8182489056,297408.0,4.0,5623.8723404255,29200.7982449485,297049.0,0.0,0.0,0.0,0.0,406457.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,403.0,805565.318733586,4962.7791563276,654.4712069419,0.0,403.0,17.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2438612.0,43721.2969144208,198.4735579092,20448.2295081967,32915.3502919816,491818.0,3.0,17053.2307692308,59191.1249493564,492759.0,15.0,7192.2831858407,39329.0310811679,491818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,36804.0,236340.978253569,54.3419193566,7987.0287539936,0.0,36804.0,26.0,36804.0,0.0,36804.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,478.0,5667.7830788148,4184.1004184101,6133.1381011098,0.0,478.0,14.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,3247726.0,22603.1982372771,139.1743022656,105843.0,87451.7390117229,1820642.0,0.0,29524.7818181818,176157.639662637,1820930.0,143.0,9441.6382352941,100690.182021738,1820642.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,193.0,15316.7854791148,10362.6943005181,11603.5860465116,0.0,193.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2866046.0,5337.0495759898,154.2194368129,18315.6801470588,38922.9785355473,509710.0,0.0,21388.4029850746,69515.1795916254,515478.0,0.0,9365.2483660131,46679.9975910321,509710.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,702581.0,761.1037849236,9.9632640222,12335.7901234568,185297.848105602,416028.0,18.0,351073.5,92992.319900624,416829.0,4.0,233926.666666667,212055.851841757,416213.0,1198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,4745158.0,22154.2226424443,2.5288936638,2506.4144869215,1201012.07045225,4038465.0,9.0,948976.0,1730993.48620843,4038465.0,394.0,948992.4,1730748.96124707,4038871.0,3625.0,400976.0,0.0,400976.0,0.0,4038465.0,0.0,4038465.0,4038465.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1255288.0,94515.4861745412,355.2969517752,131967.333333333,20473.7288183919,339770.0,18.0,11105.2477876106,39856.9323318082,340509.0,217.0,3790.5558912387,25098.9979953152,339770.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,560.0,7314.9233955713,3571.4285714286,688.7212407845,0.0,560.0,2.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1768843.0,21678.3616181426,271.9291649966,9227.6790606654,27276.6720198486,359710.0,0.0,12544.9858156028,49762.2070373528,361104.0,81.0,5120.2100591716,32918.4999320251,359710.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,514.0,23278.8470427386,3891.0505836576,13252.6808510638,0.0,514.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2451216.0,2813.8636462701,166.8559604702,90923.4,34743.3108376498,360679.0,111.0,21131.1724137931,63198.3888344819,362207.0,129.0,8421.5567010309,41591.9141758726,360679.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2558738.0,22096.5900306743,1.5632706436,31687.5324675325,1477091.48664134,2558511.0,28.0,1279281.0,1809104.41539453,2558511.0,42.0,0.0,0.0,0.0,0.0,51.0,0.0,51.0,0.0,2558511.0,0.0,2558511.0,2558511.0,AUDIO
10.0.2.15,60031,195.154.82.180,443,6,739728.0,292576.647196362,5.4073929877,2307.3983286908,426907.225273829,739526.0,0.0,739728.0,0.0,739728.0,537.0,739526.0,0.0,739526.0,739526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37628,213.239.216.222,443,6,149270.0,16216.3340156392,26.7970791184,13827.1114206128,85987.1126758733,149046.0,5.0,149270.0,0.0,149270.0,0.0,149046.0,0.0,149046.0,149046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2486508.0,129883.253134452,166.4985594255,18237.4854014599,35781.9085594656,446943.0,15.0,23456.9433962264,69837.5351086642,447479.0,201997.0,8124.2385620915,41833.6961848207,446943.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37628,213.239.216.222,443,6,158554.0,37200.7774701806,25.2279980322,2788.2285714286,91142.9398326241,158094.0,5.0,158554.0,0.0,158554.0,148.0,158094.0,0.0,158094.0,158094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,60031,195.154.82.180,443,6,724340.0,95299.3207757209,5.5222685479,24717.4361702128,417945.023831285,724048.0,0.0,724340.0,0.0,724340.0,2.0,724048.0,0.0,724048.0,724048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,60031,195.154.82.180,443,6,716477.0,2775.9022598887,4.187154647,67474.2837837838,506260.878165102,716219.0,21.0,0.0,0.0,0.0,31.0,716219.0,0.0,716219.0,716219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2011099.0,7853.6429835781,1.988962254,20351.0448979592,1160743.08709306,2010677.0,247.0,2010845.0,0.0,2010845.0,0.0,2010931.0,0.0,2010931.0,2010931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2133375.0,286249.045240908,217.4957520361,9196.1826568266,29413.5416937107,355407.0,23.0,17204.6370967742,56360.080986188,356094.0,51.0,6310.8609467456,35278.7981807983,355407.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,221.0,295953.95887688,9049.7737556561,15955.0448717949,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2302592.0,25525.6785930585,222.3581077325,597.0,27928.6110797595,375401.0,18.0,13705.9047619048,49155.97821919,376645.0,14.0,6622.5292397661,34119.1450187856,375401.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,3563359.0,329096.536744928,6.7352180906,1985.5180770759,308875.843816309,1241345.0,2.0,356335.9,404147.454535938,1241834.0,11.0,293638.916666667,387601.770235065,1241510.0,2058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1931525.0,4448.0123200931,253.1678337065,6294.9486521181,26493.3784838959,341686.0,11.0,12381.5705128205,46369.9565152617,342281.0,242.0,5713.7160120846,32341.8898131006,341686.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,50628,37.97.149.8,443,6,3465904.0,21780.3009460414,9.2328004469,50229.6545454546,201888.543477261,690296.0,0.0,266595.538461538,252350.100256771,697216.0,4.0,203868.411764706,240178.469927328,690296.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,287.0,254351.946875239,6968.6411149826,242169.142857143,0.0,287.0,29.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1930228.0,75582.7856668193,254.3740946665,18616.5355805243,27440.0438608066,341859.0,0.0,12868.1866666667,49085.4354246143,342668.0,455069.0,5585.6607669617,32845.458663693,341859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,3491547.0,24786.0894867353,6.0145259394,2250.2777255639,361557.741091353,1553474.0,0.0,387949.666666667,468752.672623314,1553615.0,29.0,349133.2,462018.927915489,1553632.0,2070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,602430.0,21162.644476266,6.6397755756,1294657.66666667,347287.486611597,601823.0,14.0,300978.5,425458.372065353,601823.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2120785.0,334883.021256794,191.910071035,2523.8611111111,34922.4065571807,454544.0,21.0,18282.6293103448,63954.8440348522,454714.0,49.0,7336.9826989619,41325.4793071835,454544.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,372.0,38540.2600695305,5376.3440860215,10700.4334763949,0.0,372.0,96.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2189356.0,177362.948922151,231.1181918336,4406.860670194,25851.0486405815,339482.0,10.0,13268.8242424243,46265.7450210527,339968.0,9.0,6339.5250737463,32076.4433865875,339482.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,3498036.0,2768.1907859521,2.8587470226,1378.3500967118,632363.068995375,1759097.0,0.0,874509.0,707242.671229614,1759097.0,0.0,874443.75,707787.198230925,1759676.0,295423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,4815782.0,68806.1223568908,108.1859602449,11891.6801909308,84705.3202292393,1787085.0,142.0,27676.1034482759,145562.12855816,1787085.0,332138.0,13957.6173913044,103937.907372896,1787678.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,583.0,1435.5332250387,3430.5317324185,4825.4941972921,0.0,583.0,14.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,4717109.0,352942.221819142,82.4657645181,20121.2096774194,84431.6076474951,1407065.0,14.0,44924.8476190476,159587.465592225,1407136.0,11.0,16591.6773049645,98916.4814295235,1407461.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,4506173.0,22423.8786850638,2.2191780032,12096.0509708738,871166.830785362,2098257.0,0.0,1126543.25,1041391.65223956,2098733.0,58.0,1126491.5,1041641.20978147,2098462.0,210646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37628,213.239.216.222,443,6,115.0,21781.334428977,17391.3043478261,10488.6722689076,0.0,115.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37628,213.239.216.222,443,6,452.0,2984.5139971919,4424.778761062,5439.1901565996,0.0,452.0,36.0,452.0,0.0,452.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,3892882.0,166674.625758806,108.9167357243,2596.1563636364,90190.5055449127,1750629.0,4.0,31649.4471544715,166036.941641439,1750839.0,23.0,12885.6555183946,107181.228809053,1750998.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,151.0,16987.0675850983,13245.0331125828,10176.2057613169,0.0,151.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2027476.0,259463.709662393,217.0185984939,11771.6674528302,29804.394054743,331204.0,0.0,16615.1721311475,55413.8017637508,332810.0,96.0,6415.1550632911,35109.7268018378,331204.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,36937.0,282020.370864528,54.1462490186,4583.6741784038,0.0,36937.0,52.0,36937.0,0.0,36937.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,491.0,326816.87083697,4073.3197556008,12135.8515815085,0.0,491.0,65.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1947847.0,100486.345156951,255.6668978621,176.0,26256.6523995409,334355.0,0.0,12406.6687898089,46724.3749510797,334946.0,388.0,5627.8495575221,31914.6913226943,334355.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,274.0,711849.399738357,7299.2700729927,11643.9696261682,0.0,274.0,24.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,3008061.0,2561.1665816071,147.9358297588,203650.666666667,67402.9181828958,1324881.0,9.0,23137.6076923077,123593.041577885,1325373.0,265.0,9609.4153354633,80370.3839995629,1324881.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,118.0,182606.824789607,16949.1525423729,2813.0875912409,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,3847256.0,23459.9788418546,117.4863331164,12274.6583541147,38527.4270141487,341503.0,55.0,33454.4,72526.7213889825,341503.0,73.0,11483.0626865672,45226.2221483006,342264.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,128.0,20834.9547078815,15625.0,18927.8825757576,0.0,128.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2435460.0,35714.7794254501,206.9424256609,2468.8127830901,27291.0697692502,337961.0,234.0,15221.625,47430.7589118373,338472.0,32.0,7119.769005848,33596.5993692103,337961.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,233.0,17551.0835043143,8583.6909871245,12312.4726368159,0.0,233.0,14.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2180236.0,36844.0940090262,190.8050321158,15701.0221518987,32458.7228762339,391520.0,13.0,19820.3272727273,61960.8983977709,391773.0,77.0,7045.9506578947,37897.0690220617,391520.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,212.0,88935.5876920218,9433.962264151,6149.0792207792,0.0,212.0,2.0,0.0,0.0,0.0,1110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2277666.0,17177.5406969003,173.4231445699,20189.3684210526,35101.6325106302,351331.0,14.0,19297.9915254237,62396.8783577736,351733.0,384.0,7201.88,38467.1194136226,351331.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,611.0,290715.056686766,3273.3224222586,927.1262748007,0.0,611.0,202.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2163803.0,25019.6823531698,236.6204317121,38.0,26385.7920020833,348668.0,4.0,12803.5680473373,46204.1449351387,349444.0,80.0,6234.4750733138,32277.4916386854,348668.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,50628,37.97.149.8,443,6,319979.0,313137.72899667,12.5008203663,209937.4,152283.425090629,281121.0,17.0,159797.0,171578.046241353,281121.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,490.0,76116.288356852,4081.6326530612,48558.6,0.0,490.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,50628,37.97.149.8,443,6,298771.0,26433.7947108791,13.3881802451,174427.5,172044.443171912,298250.0,0.0,149151.5,210857.120829485,298250.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,4161738.0,112044.852047605,117.2587029746,1914.3860929697,83466.8336069601,1711959.0,5.0,26677.8076923077,146386.102681347,1712543.0,1397.0,12497.7121212121,101417.638719473,1712563.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,192.0,26584.022176762,10416.6666666667,81233.0,0.0,192.0,26.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,4433496.0,13083.9146057916,110.5222605366,634.956775998,99871.6384218051,2103237.0,18.0,29956.054054054,180536.484708517,2103237.0,0.0,12929.844117647,119661.214353658,2103554.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,3883973.0,13699.7457147119,1.0298732767,8157.0692307692,2242120.14051106,3883635.0,159.0,3883814.0,0.0,3883814.0,58.0,3883794.0,0.0,3883794.0,3883794.0,179.0,0.0,179.0,0.0,3883635.0,0.0,3883635.0,3883635.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2007856.0,298876.024119696,231.0922695651,1369.9715312327,27447.5695126794,334046.0,8.0,14240.1134751773,48930.2961923668,335001.0,0.0,6254.1495327103,33400.4348228068,334046.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2749095.0,74827.1562595223,2.1825364347,2196.7836715867,1041001.53378561,2391388.0,0.0,1374427.0,1438200.03860451,2391388.0,49.0,1374380.5,1438682.99253606,2391683.0,357078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,2048882.0,25083.6019642696,217.1916196248,9255.0611111111,29782.3275812932,354323.0,11.0,14428.7464788732,51853.0641454158,355265.0,0.0,6805.0132890366,36733.2101001236,354323.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,3046087.0,1077891.71268243,1.3131601297,15534.7320872274,1758427.05570983,3045819.0,52.0,3046087.0,0.0,3046087.0,0.0,3045819.0,0.0,3045819.0,3045819.0,196.0,0.0,196.0,0.0,3045819.0,0.0,3045819.0,3045819.0,AUDIO
10.0.2.15,37652,195.154.107.23,443,6,1961944.0,97043.8699920282,205.408513189,2516.4156962025,30363.0776206556,349005.0,18.0,15950.7642276423,54556.9026733814,349307.0,36.0,6916.4172661871,36583.4164714091,349005.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AUDIO
